bi,io,om,me,et,tr,ri,ic
0.22025012969970703,0.15151739120483398,0.4634387493133545,0.20274972915649414,0.18061208724975586,0.21703433990478516,0.4642636775970459,0.1234133243560791
0.22200655937194824,0.12300896644592285,0.30933523178100586,0.4069547653198242,0.22167658805847168,0.1572709083557129,0.26616787910461426,0.21726679801940918
0.31056809425354004,0.12934446334838867,2.25248646736145,0.1801302433013916,0.2866199016571045,0.1383514404296875,0.32399630546569824,0.19797968864440918
0.2908213138580322,0.11805057525634766,0.4019124507904053,0.18338227272033691,0.2967557907104492,0.5870552062988281,0.217026948928833,0.24113678932189941
0.29694366455078125,0.1488790512084961,0.35344982147216797,0.30206775665283203,0.2749910354614258,0.1816272735595703,0.217376708984375,0.2331554889678955
0.3090324401855469,0.22374510765075684,0.32482385635375977,0.2550199031829834,0.30328822135925293,0.17570829391479492,0.3516709804534912,0.2212369441986084
0.31740593910217285,0.10248064994812012,0.33553218841552734,0.15016531944274902,0.29050517082214355,0.18781661987304688,0.23729419708251953,0.21961522102355957
0.26697611808776855,0.1274120807647705,0.9135863780975342,0.1765308380126953,0.28658509254455566,0.1976642608642578,0.2651965618133545,0.27867746353149414
