bi,io,om,me,et,tr,ri,ic
0.4727773666381836,0.497875452041626,1.1875600814819336,0.24657988548278809,0.665433406829834,0.9437947273254395,0.6815564632415771,0.7457497119903564
0.5281355381011963,1.2945277690887451,0.8150041103363037,0.654200553894043,0.6911196708679199,0.4549987316131592,0.9197995662689209,0.8259439468383789
0.7025818824768066,1.050835371017456,1.1641223430633545,0.6770243644714355,0.5845026969909668,0.6976749897003174,1.156334638595581,0.6324872970581055
0.6304717063903809,1.045051097869873,0.6771152019500732,0.7214524745941162,0.8558547496795654,0.587444543838501,0.7164900302886963,0.6210238933563232
0.7423875331878662,0.9896621704101562,0.7513158321380615,0.7403178215026855,0.8878183364868164,0.7918951511383057,0.7144870758056641,0.6668126583099365
0.7169642448425293,0.7522363662719727,0.7391772270202637,0.7209596633911133,0.6070165634155273,0.662278413772583,0.5943794250488281,0.6030399799346924
0.7696459293365479,0.6885473728179932,0.5908315181732178,0.6721246242523193,0.5816328525543213,0.5746963024139404,0.5962316989898682,0.6098055839538574
0.5134434700012207,0.5801124572753906,0.5357620716094971,0.5124721527099609,0.8303091526031494,1.250920295715332,0.4474034309387207,0.40584897994995117
